Rk,Date,Tm,,Opp,Qtr,Time,Score (Before),Description,Score (After)
1,10/26/16,LAL,,HOU,1st,05:14.0,LAL up 3 (25-22),D. Russell makes free throw 1 of 1,LAL up 4 (26-22)
2,10/26/16,LAL,,HOU,2nd,10:25.0,LAL down 4 (38-42),L. Nance makes free throw 1 of 2,LAL down 3 (39-42)
3,10/26/16,LAL,,HOU,2nd,10:25.0,LAL down 3 (39-42),L. Nance misses free throw 2 of 2,LAL down 3 (39-42)
4,10/26/16,LAL,,HOU,2nd,09:18.0,LAL down 5 (41-46),L. Williams misses free throw 1 of 3,LAL down 5 (41-46)
5,10/26/16,LAL,,HOU,2nd,09:18.0,LAL down 5 (41-46),L. Williams makes free throw 2 of 3,LAL down 4 (42-46)
6,10/26/16,LAL,,HOU,2nd,09:18.0,LAL down 4 (42-46),L. Williams makes free throw 3 of 3,LAL down 3 (43-46)
7,10/26/16,LAL,,HOU,2nd,08:37.0,LAL down 1 (45-46),L. Williams makes free throw 1 of 2,LAL tied (46-46)
8,10/26/16,LAL,,HOU,2nd,08:37.0,LAL tied (46-46),L. Williams makes free throw 2 of 2,LAL up 1 (47-46)
9,10/26/16,LAL,,HOU,2nd,03:16.0,LAL down 4 (57-61),J. Randle misses free throw 1 of 1,LAL down 4 (57-61)
10,10/26/16,LAL,,HOU,3rd,03:19.0,LAL down 4 (81-85),J. Clarkson makes free throw 1 of 2,LAL down 3 (82-85)
11,10/26/16,LAL,,HOU,3rd,03:19.0,LAL down 3 (82-85),J. Clarkson makes free throw 2 of 2,LAL down 2 (83-85)
12,10/26/16,LAL,,HOU,4th,09:42.0,LAL down 4 (94-98),L. Williams makes free throw 1 of 2,LAL down 3 (95-98)
13,10/26/16,LAL,,HOU,4th,09:42.0,LAL down 3 (95-98),L. Williams makes free throw 2 of 2,LAL down 2 (96-98)
14,10/26/16,LAL,,HOU,4th,09:14.0,LAL down 2 (96-98),T. Black makes free throw 1 of 2,LAL down 1 (97-98)
15,10/26/16,LAL,,HOU,4th,09:14.0,LAL down 1 (97-98),T. Black makes free throw 2 of 2,LAL tied (98-98)
16,10/26/16,LAL,,HOU,4th,08:31.0,LAL down 2 (98-100),J. Clarkson makes free throw 1 of 2,LAL down 1 (99-100)
17,10/26/16,LAL,,HOU,4th,08:31.0,LAL down 1 (99-100),J. Clarkson makes free throw 2 of 2,LAL tied (100-100)
18,10/26/16,LAL,,HOU,4th,07:12.0,LAL up 3 (105-102),J. Clarkson makes free throw 1 of 1,LAL up 4 (106-102)
19,10/26/16,LAL,,HOU,4th,06:41.0,LAL up 2 (106-104),J. Clarkson makes free throw 1 of 2,LAL up 3 (107-104)
20,10/26/16,LAL,,HOU,4th,06:41.0,LAL up 3 (107-104),J. Clarkson makes free throw 2 of 2,LAL up 4 (108-104)
21,10/26/16,LAL,,HOU,4th,02:47.0,LAL tied (112-112),D. Russell misses free throw 1 of 2,LAL tied (112-112)
22,10/26/16,LAL,,HOU,4th,02:47.0,LAL tied (112-112),D. Russell makes free throw 2 of 2,LAL up 1 (113-112)
23,10/28/16,LAL,@,UTA,1st,09:37.0,LAL down 1 (4-5),N. Young makes free throw 1 of 3,LAL tied (5-5)
24,10/28/16,LAL,@,UTA,1st,09:37.0,LAL tied (5-5),N. Young makes free throw 2 of 3,LAL up 1 (6-5)
25,10/28/16,LAL,@,UTA,1st,09:37.0,LAL up 1 (6-5),N. Young makes free throw 3 of 3,LAL up 2 (7-5)
26,10/28/16,LAL,@,UTA,1st,03:57.0,LAL tied (20-20),D. Russell misses free throw 1 of 2,LAL tied (20-20)
27,10/28/16,LAL,@,UTA,1st,03:57.0,LAL tied (20-20),D. Russell makes free throw 2 of 2,LAL up 1 (21-20)
28,10/28/16,LAL,@,UTA,1st,00:28.0,LAL tied (27-27),L. Nance misses free throw 1 of 1,LAL tied (27-27)
29,10/28/16,LAL,@,UTA,2nd,08:12.0,LAL tied (33-33),T. Mozgov makes free throw 1 of 1,LAL up 1 (34-33)
30,10/28/16,LAL,@,UTA,2nd,05:56.0,LAL tied (36-36),T. Mozgov makes free throw 1 of 2,LAL up 1 (37-36)
31,10/28/16,LAL,@,UTA,2nd,05:56.0,LAL up 1 (37-36),T. Mozgov makes free throw 2 of 2,LAL up 2 (38-36)
32,10/28/16,LAL,@,UTA,2nd,05:33.0,LAL up 2 (38-36),D. Russell misses free throw 1 of 2,LAL up 2 (38-36)
33,10/28/16,LAL,@,UTA,2nd,05:33.0,LAL up 2 (38-36),D. Russell misses free throw 2 of 2,LAL up 2 (38-36)
34,10/28/16,LAL,@,UTA,2nd,04:38.0,LAL up 2 (38-36),T. Mozgov makes free throw 1 of 2,LAL up 3 (39-36)
35,10/28/16,LAL,@,UTA,2nd,04:38.0,LAL up 3 (39-36),T. Mozgov makes free throw 2 of 2,LAL up 4 (40-36)
36,10/28/16,LAL,@,UTA,2nd,01:44.0,LAL down 5 (42-47),T. Mozgov makes free throw 1 of 2,LAL down 4 (43-47)
37,10/28/16,LAL,@,UTA,2nd,01:44.0,LAL down 4 (43-47),T. Mozgov misses free throw 2 of 2,LAL down 4 (43-47)
38,10/28/16,LAL,@,UTA,3rd,08:21.0,LAL down 11 (43-54),D. Russell makes technical free throw,LAL down 10 (44-54)
39,10/28/16,LAL,@,UTA,4th,04:55.0,LAL down 7 (76-83),N. Young makes free throw 1 of 3,LAL down 6 (77-83)
40,10/28/16,LAL,@,UTA,4th,04:55.0,LAL down 6 (77-83),N. Young makes free throw 2 of 3,LAL down 5 (78-83)
41,10/28/16,LAL,@,UTA,4th,04:55.0,LAL down 5 (78-83),N. Young makes free throw 3 of 3,LAL down 4 (79-83)
42,10/28/16,LAL,@,UTA,4th,02:37.0,LAL down 7 (81-88),L. Williams makes free throw 1 of 2,LAL down 6 (82-88)
43,10/28/16,LAL,@,UTA,4th,02:37.0,LAL down 6 (82-88),L. Williams makes free throw 2 of 2,LAL down 5 (83-88)
44,10/30/16,LAL,@,OKC,1st,11:23.0,LAL tied (2-2),J. Randle makes free throw 1 of 1,LAL up 1 (3-2)
45,10/30/16,LAL,@,OKC,1st,09:12.0,LAL up 2 (10-8),J. Randle makes free throw 1 of 1,LAL up 3 (11-8)
46,10/30/16,LAL,@,OKC,2nd,07:42.0,LAL down 7 (30-37),L. Williams misses free throw 1 of 2,LAL down 7 (30-37)
47,10/30/16,LAL,@,OKC,2nd,07:42.0,LAL down 7 (30-37),L. Williams makes free throw 2 of 2,LAL down 6 (31-37)
48,10/30/16,LAL,@,OKC,2nd,04:38.0,LAL down 9 (38-47),J. Randle makes free throw 1 of 1,LAL down 8 (39-47)
49,10/30/16,LAL,@,OKC,2nd,03:27.0,LAL down 8 (42-50),J. Randle makes free throw 1 of 2,LAL down 7 (43-50)
50,10/30/16,LAL,@,OKC,2nd,03:27.0,LAL down 7 (43-50),J. Randle misses free throw 2 of 2,LAL down 7 (43-50)
51,10/30/16,LAL,@,OKC,3rd,08:48.0,LAL down 13 (50-63),N. Young makes free throw 1 of 2,LAL down 12 (51-63)
52,10/30/16,LAL,@,OKC,3rd,08:48.0,LAL down 12 (51-63),N. Young makes free throw 2 of 2,LAL down 11 (52-63)
53,10/30/16,LAL,@,OKC,3rd,08:35.0,LAL down 11 (52-63),J. Randle makes free throw 1 of 2,LAL down 10 (53-63)
54,10/30/16,LAL,@,OKC,3rd,08:35.0,LAL down 10 (53-63),J. Randle makes free throw 2 of 2,LAL down 9 (54-63)
55,10/30/16,LAL,@,OKC,3rd,00:42.0,LAL down 8 (67-75),B. Ingram makes free throw 1 of 2,LAL down 7 (68-75)
56,10/30/16,LAL,@,OKC,3rd,00:42.0,LAL down 7 (68-75),B. Ingram makes free throw 2 of 2,LAL down 6 (69-75)
57,10/30/16,LAL,@,OKC,4th,10:58.0,LAL down 10 (71-81),L. Williams makes free throw 1 of 2,LAL down 9 (72-81)
58,10/30/16,LAL,@,OKC,4th,10:58.0,LAL down 9 (72-81),L. Williams makes free throw 2 of 2,LAL down 8 (73-81)
59,10/30/16,LAL,@,OKC,4th,06:21.0,LAL down 13 (79-92),D. Russell makes free throw 1 of 2,LAL down 12 (80-92)
60,10/30/16,LAL,@,OKC,4th,06:21.0,LAL down 12 (80-92),D. Russell makes free throw 2 of 2,LAL down 11 (81-92)
61,10/30/16,LAL,@,OKC,4th,04:52.0,LAL down 10 (85-95),N. Young makes free throw 1 of 3,LAL down 9 (86-95)
62,10/30/16,LAL,@,OKC,4th,04:52.0,LAL down 9 (86-95),N. Young makes free throw 2 of 3,LAL down 8 (87-95)
63,10/30/16,LAL,@,OKC,4th,04:52.0,LAL down 8 (87-95),N. Young makes free throw 3 of 3,LAL down 7 (88-95)
64,10/30/16,LAL,@,OKC,4th,03:07.0,LAL down 12 (91-103),J. Randle misses free throw 1 of 2,LAL down 12 (91-103)
65,10/30/16,LAL,@,OKC,4th,03:07.0,LAL down 12 (91-103),J. Randle misses free throw 2 of 2,LAL down 12 (91-103)
66,10/30/16,LAL,@,OKC,4th,01:07.0,LAL down 15 (93-108),B. Ingram makes free throw 1 of 2,LAL down 14 (94-108)
67,10/30/16,LAL,@,OKC,4th,01:07.0,LAL down 14 (94-108),B. Ingram misses free throw 2 of 2,LAL down 14 (94-108)
68,11/1/16,LAL,@,IND,1st,07:17.0,LAL down 2 (8-10),J. Randle makes free throw 1 of 1,LAL down 1 (9-10)
69,11/1/16,LAL,@,IND,2nd,10:52.0,LAL down 8 (21-29),L. Williams makes free throw 1 of 1,LAL down 7 (22-29)
70,11/1/16,LAL,@,IND,2nd,09:15.0,LAL down 6 (26-32),T. Black makes free throw 1 of 2,LAL down 5 (27-32)
71,11/1/16,LAL,@,IND,2nd,09:15.0,LAL down 5 (27-32),T. Black makes free throw 2 of 2,LAL down 4 (28-32)
72,11/1/16,LAL,@,IND,2nd,06:13.0,LAL down 10 (34-44),J. Randle makes free throw 1 of 2,LAL down 9 (35-44)
73,11/1/16,LAL,@,IND,2nd,06:13.0,LAL down 9 (35-44),J. Randle makes free throw 2 of 2,LAL down 8 (36-44)
74,11/1/16,LAL,@,IND,2nd,05:47.0,LAL down 9 (36-45),D. Russell makes free throw 1 of 2,LAL down 8 (37-45)
75,11/1/16,LAL,@,IND,2nd,05:47.0,LAL down 8 (37-45),D. Russell makes free throw 2 of 2,LAL down 7 (38-45)
76,11/1/16,LAL,@,IND,2nd,02:06.0,LAL down 16 (42-58),J. Calderon makes free throw 1 of 2,LAL down 15 (43-58)
77,11/1/16,LAL,@,IND,2nd,02:06.0,LAL down 15 (43-58),J. Calderon makes free throw 2 of 2,LAL down 14 (44-58)
78,11/1/16,LAL,@,IND,3rd,10:23.0,LAL down 6 (56-62),D. Russell makes free throw 1 of 1,LAL down 5 (57-62)
79,11/1/16,LAL,@,IND,3rd,07:05.0,LAL down 4 (63-67),D. Russell makes free throw 1 of 2,LAL down 3 (64-67)
80,11/1/16,LAL,@,IND,3rd,07:05.0,LAL down 3 (64-67),D. Russell makes free throw 2 of 2,LAL down 2 (65-67)
81,11/1/16,LAL,@,IND,3rd,06:07.0,LAL down 4 (65-69),L. Nance makes free throw 1 of 2,LAL down 3 (66-69)
82,11/1/16,LAL,@,IND,3rd,06:07.0,LAL down 3 (66-69),L. Nance makes free throw 2 of 2,LAL down 2 (67-69)
83,11/1/16,LAL,@,IND,3rd,04:41.0,LAL down 6 (67-73),L. Nance misses free throw 1 of 2,LAL down 6 (67-73)
84,11/1/16,LAL,@,IND,3rd,04:41.0,LAL down 6 (67-73),L. Nance makes free throw 2 of 2,LAL down 5 (68-73)
85,11/1/16,LAL,@,IND,3rd,03:11.0,LAL down 5 (70-75),J. Clarkson makes free throw 1 of 1,LAL down 4 (71-75)
86,11/1/16,LAL,@,IND,3rd,02:36.0,LAL down 4 (71-75),M. World Peace makes free throw 1 of 2,LAL down 3 (72-75)
87,11/1/16,LAL,@,IND,3rd,02:36.0,LAL down 3 (72-75),M. World Peace makes free throw 2 of 2,LAL down 2 (73-75)
88,11/1/16,LAL,@,IND,3rd,02:09.0,LAL down 2 (73-75),M. World Peace misses free throw 1 of 2,LAL down 2 (73-75)
89,11/1/16,LAL,@,IND,3rd,02:09.0,LAL down 2 (73-75),M. World Peace misses free throw 2 of 2,LAL down 2 (73-75)
90,11/1/16,LAL,@,IND,3rd,01:06.0,LAL down 6 (73-79),T. Black makes free throw 1 of 2,LAL down 5 (74-79)
91,11/1/16,LAL,@,IND,3rd,01:06.0,LAL down 5 (74-79),T. Black makes free throw 2 of 2,LAL down 4 (75-79)
92,11/1/16,LAL,@,IND,4th,03:50.0,LAL down 2 (103-105),L. Williams makes free throw 1 of 1,LAL down 1 (104-105)
93,11/2/16,LAL,@,ATL,1st,07:32.0,LAL up 1 (10-9),N. Young makes free throw 1 of 2,LAL up 2 (11-9)
94,11/2/16,LAL,@,ATL,1st,07:32.0,LAL up 2 (11-9),N. Young makes free throw 2 of 2,LAL up 3 (12-9)
95,11/2/16,LAL,@,ATL,1st,06:40.0,LAL up 1 (12-11),L. Deng makes free throw 1 of 2,LAL up 2 (13-11)
96,11/2/16,LAL,@,ATL,1st,06:40.0,LAL up 2 (13-11),L. Deng makes free throw 2 of 2,LAL up 3 (14-11)
97,11/2/16,LAL,@,ATL,2nd,04:17.0,LAL down 9 (43-52),D. Russell makes free throw 1 of 1,LAL down 8 (44-52)
98,11/2/16,LAL,@,ATL,2nd,02:43.0,LAL down 4 (48-52),D. Russell makes free throw 1 of 1,LAL down 3 (49-52)
99,11/2/16,LAL,@,ATL,3rd,10:41.0,LAL down 9 (53-62),J. Randle makes free throw 1 of 2,LAL down 8 (54-62)
100,11/2/16,LAL,@,ATL,3rd,10:41.0,LAL down 8 (54-62),J. Randle misses free throw 2 of 2,LAL down 8 (54-62)
101,11/2/16,LAL,@,ATL,3rd,09:04.0,LAL down 12 (56-68),J. Randle makes free throw 1 of 2,LAL down 11 (57-68)
102,11/2/16,LAL,@,ATL,3rd,09:04.0,LAL down 11 (57-68),J. Randle makes free throw 2 of 2,LAL down 10 (58-68)
103,11/2/16,LAL,@,ATL,3rd,03:25.0,LAL down 4 (75-79),L. Deng makes free throw 1 of 2,LAL down 3 (76-79)
104,11/2/16,LAL,@,ATL,3rd,03:25.0,LAL down 3 (76-79),L. Deng makes free throw 2 of 2,LAL down 2 (77-79)
105,11/2/16,LAL,@,ATL,3rd,01:01.0,LAL down 5 (84-89),D. Russell makes free throw 1 of 2,LAL down 4 (85-89)
106,11/2/16,LAL,@,ATL,3rd,01:01.0,LAL down 4 (85-89),D. Russell makes free throw 2 of 2,LAL down 3 (86-89)
107,11/2/16,LAL,@,ATL,4th,11:34.0,LAL down 6 (90-96),L. Williams makes free throw 1 of 3,LAL down 5 (91-96)
108,11/2/16,LAL,@,ATL,4th,11:34.0,LAL down 5 (91-96),L. Williams makes free throw 2 of 3,LAL down 4 (92-96)
109,11/2/16,LAL,@,ATL,4th,11:34.0,LAL down 4 (92-96),L. Williams makes free throw 3 of 3,LAL down 3 (93-96)
110,11/2/16,LAL,@,ATL,4th,09:52.0,LAL up 3 (101-98),L. Williams makes free throw 1 of 1,LAL up 4 (102-98)
111,11/2/16,LAL,@,ATL,4th,08:07.0,LAL up 4 (104-100),J. Clarkson misses free throw 1 of 2,LAL up 4 (104-100)
112,11/2/16,LAL,@,ATL,4th,08:07.0,LAL up 4 (104-100),J. Clarkson makes free throw 2 of 2,LAL up 5 (105-100)
113,11/4/16,LAL,,GSW,1st,10:59.0,LAL up 3 (3-0),D. Russell makes free throw 1 of 3,LAL up 4 (4-0)
114,11/4/16,LAL,,GSW,1st,10:59.0,LAL up 4 (4-0),D. Russell makes free throw 2 of 3,LAL up 5 (5-0)
115,11/4/16,LAL,,GSW,1st,10:59.0,LAL up 5 (5-0),D. Russell makes free throw 3 of 3,LAL up 6 (6-0)
116,11/4/16,LAL,,GSW,1st,02:13.0,LAL up 6 (18-12),B. Ingram misses free throw 1 of 2,LAL up 6 (18-12)
117,11/4/16,LAL,,GSW,1st,02:13.0,LAL up 6 (18-12),B. Ingram makes free throw 2 of 2,LAL up 7 (19-12)
118,11/4/16,LAL,,GSW,1st,00:45.0,LAL up 9 (21-12),L. Williams makes technical free throw,LAL up 10 (22-12)
119,11/4/16,LAL,,GSW,2nd,08:35.0,LAL up 15 (36-21),B. Ingram makes free throw 1 of 3,LAL up 16 (37-21)
120,11/4/16,LAL,,GSW,2nd,08:35.0,LAL up 16 (37-21),B. Ingram makes free throw 2 of 3,LAL up 17 (38-21)
121,11/4/16,LAL,,GSW,2nd,08:35.0,LAL up 17 (38-21),B. Ingram makes free throw 3 of 3,LAL up 18 (39-21)
122,11/4/16,LAL,,GSW,2nd,02:24.0,LAL up 11 (52-41),N. Young makes free throw 1 of 3,LAL up 12 (53-41)
123,11/4/16,LAL,,GSW,2nd,02:24.0,LAL up 12 (53-41),N. Young makes free throw 2 of 3,LAL up 13 (54-41)
124,11/4/16,LAL,,GSW,2nd,02:24.0,LAL up 13 (54-41),N. Young makes free throw 3 of 3,LAL up 14 (55-41)
125,11/4/16,LAL,,GSW,3rd,09:31.0,LAL up 20 (72-52),D. Russell makes technical free throw,LAL up 21 (73-52)
126,11/4/16,LAL,,GSW,3rd,02:46.0,LAL up 7 (82-75),B. Ingram makes free throw 1 of 2,LAL up 8 (83-75)
127,11/4/16,LAL,,GSW,3rd,02:46.0,LAL up 8 (83-75),B. Ingram makes free throw 2 of 2,LAL up 9 (84-75)
128,11/4/16,LAL,,GSW,3rd,02:19.0,LAL up 10 (86-76),L. Williams makes free throw 1 of 1,LAL up 11 (87-76)
129,11/4/16,LAL,,GSW,3rd,00:30.0,LAL up 7 (89-82),L. Williams misses free throw 1 of 3,LAL up 7 (89-82)
130,11/4/16,LAL,,GSW,3rd,00:30.0,LAL up 7 (89-82),L. Williams makes free throw 2 of 3,LAL up 8 (90-82)
131,11/4/16,LAL,,GSW,3rd,00:30.0,LAL up 8 (90-82),L. Williams makes free throw 3 of 3,LAL up 9 (91-82)
132,11/4/16,LAL,,GSW,4th,00:27.0,LAL up 18 (115-97),B. Ingram makes free throw 1 of 2,LAL up 19 (116-97)
133,11/4/16,LAL,,GSW,4th,00:27.0,LAL up 19 (116-97),B. Ingram makes free throw 2 of 2,LAL up 20 (117-97)
134,11/6/16,LAL,,PHO,1st,10:05.0,LAL up 2 (4-2),J. Randle makes free throw 1 of 2,LAL up 3 (5-2)
135,11/6/16,LAL,,PHO,1st,10:05.0,LAL up 3 (5-2),J. Randle makes free throw 2 of 2,LAL up 4 (6-2)
136,11/6/16,LAL,,PHO,1st,00:58.0,LAL up 5 (20-15),B. Ingram makes free throw 1 of 2,LAL up 6 (21-15)
137,11/6/16,LAL,,PHO,1st,00:58.0,LAL up 6 (21-15),B. Ingram misses free throw 2 of 2,LAL up 6 (21-15)
138,11/6/16,LAL,,PHO,1st,00:43.0,LAL up 6 (21-15),L. Nance makes free throw 1 of 2,LAL up 7 (22-15)
139,11/6/16,LAL,,PHO,1st,00:43.0,LAL up 7 (22-15),L. Nance makes free throw 2 of 2,LAL up 8 (23-15)
140,11/6/16,LAL,,PHO,3rd,11:47.0,LAL up 13 (56-43),T. Mozgov makes free throw 1 of 1,LAL up 14 (57-43)
141,11/6/16,LAL,,PHO,3rd,08:22.0,LAL up 8 (64-56),L. Deng misses free throw 1 of 2,LAL up 8 (64-56)
142,11/6/16,LAL,,PHO,3rd,08:22.0,LAL up 8 (64-56),L. Deng makes free throw 2 of 2,LAL up 9 (65-56)
143,11/6/16,LAL,,PHO,3rd,07:37.0,LAL up 7 (65-58),T. Mozgov misses free throw 1 of 2,LAL up 7 (65-58)
144,11/6/16,LAL,,PHO,3rd,07:37.0,LAL up 7 (65-58),T. Mozgov makes free throw 2 of 2,LAL up 8 (66-58)
145,11/6/16,LAL,,PHO,3rd,04:19.0,LAL up 5 (72-67),B. Ingram makes free throw 1 of 2,LAL up 6 (73-67)
146,11/6/16,LAL,,PHO,3rd,04:19.0,LAL up 6 (73-67),B. Ingram makes free throw 2 of 2,LAL up 7 (74-67)
147,11/6/16,LAL,,PHO,4th,09:23.0,LAL up 2 (83-81),L. Williams makes free throw 1 of 3,LAL up 3 (84-81)
148,11/6/16,LAL,,PHO,4th,09:23.0,LAL up 3 (84-81),L. Williams makes free throw 2 of 3,LAL up 4 (85-81)
149,11/6/16,LAL,,PHO,4th,09:23.0,LAL up 4 (85-81),L. Williams makes free throw 3 of 3,LAL up 5 (86-81)
150,11/6/16,LAL,,PHO,4th,08:26.0,LAL up 3 (88-85),J. Clarkson misses free throw 1 of 2,LAL up 3 (88-85)
151,11/6/16,LAL,,PHO,4th,08:26.0,LAL up 3 (88-85),J. Clarkson makes free throw 2 of 2,LAL up 4 (89-85)
152,11/6/16,LAL,,PHO,4th,06:26.0,LAL up 1 (93-92),L. Williams misses free throw 1 of 2,LAL up 1 (93-92)
153,11/6/16,LAL,,PHO,4th,06:26.0,LAL up 1 (93-92),L. Williams misses free throw 2 of 2,LAL up 1 (93-92)
154,11/6/16,LAL,,PHO,4th,04:19.0,LAL up 6 (98-92),N. Young makes free throw 1 of 1,LAL up 7 (99-92)
155,11/6/16,LAL,,PHO,4th,01:21.0,LAL up 10 (107-97),D. Russell misses free throw 1 of 2,LAL up 10 (107-97)
156,11/6/16,LAL,,PHO,4th,01:21.0,LAL up 10 (107-97),D. Russell makes free throw 2 of 2,LAL up 11 (108-97)
157,11/6/16,LAL,,PHO,4th,01:09.0,LAL up 8 (108-100),J. Randle makes free throw 1 of 2,LAL up 9 (109-100)
158,11/6/16,LAL,,PHO,4th,01:09.0,LAL up 9 (109-100),J. Randle makes free throw 2 of 2,LAL up 10 (110-100)
159,11/6/16,LAL,,PHO,4th,01:03.0,LAL up 8 (110-102),J. Randle makes free throw 1 of 2,LAL up 9 (111-102)
160,11/6/16,LAL,,PHO,4th,01:03.0,LAL up 9 (111-102),J. Randle makes free throw 2 of 2,LAL up 10 (112-102)
161,11/6/16,LAL,,PHO,4th,00:58.0,LAL up 8 (112-104),D. Russell makes free throw 1 of 2,LAL up 9 (113-104)
162,11/6/16,LAL,,PHO,4th,00:58.0,LAL up 9 (113-104),D. Russell makes free throw 2 of 2,LAL up 10 (114-104)
163,11/6/16,LAL,,PHO,4th,00:45.0,LAL up 8 (114-106),B. Ingram misses free throw 1 of 2,LAL up 8 (114-106)
164,11/6/16,LAL,,PHO,4th,00:45.0,LAL up 8 (114-106),B. Ingram makes free throw 2 of 2,LAL up 9 (115-106)
165,11/6/16,LAL,,PHO,4th,00:32.0,LAL up 7 (115-108),D. Russell makes free throw 1 of 2,LAL up 8 (116-108)
166,11/6/16,LAL,,PHO,4th,00:32.0,LAL up 8 (116-108),D. Russell makes free throw 2 of 2,LAL up 9 (117-108)
167,11/6/16,LAL,,PHO,4th,00:25.0,LAL up 9 (117-108),N. Young makes free throw 1 of 2,LAL up 10 (118-108)
168,11/6/16,LAL,,PHO,4th,00:25.0,LAL up 10 (118-108),N. Young makes free throw 2 of 2,LAL up 11 (119-108)
169,11/8/16,LAL,,DAL,1st,10:07.0,LAL up 2 (5-3),N. Young makes free throw 1 of 3,LAL up 3 (6-3)
170,11/8/16,LAL,,DAL,1st,10:07.0,LAL up 3 (6-3),N. Young makes free throw 2 of 3,LAL up 4 (7-3)
171,11/8/16,LAL,,DAL,1st,10:07.0,LAL up 4 (7-3),N. Young makes free throw 3 of 3,LAL up 5 (8-3)
172,11/8/16,LAL,,DAL,1st,06:03.0,LAL up 3 (17-14),J. Randle makes free throw 1 of 2,LAL up 4 (18-14)
173,11/8/16,LAL,,DAL,1st,06:03.0,LAL up 4 (18-14),J. Randle makes free throw 2 of 2,LAL up 5 (19-14)
174,11/8/16,LAL,,DAL,2nd,08:36.0,LAL down 2 (33-35),J. Clarkson makes free throw 1 of 2,LAL down 1 (34-35)
175,11/8/16,LAL,,DAL,2nd,08:36.0,LAL down 1 (34-35),J. Clarkson makes free throw 2 of 2,LAL tied (35-35)
176,11/8/16,LAL,,DAL,2nd,03:45.0,LAL up 7 (51-44),J. Randle makes free throw 1 of 2,LAL up 8 (52-44)
177,11/8/16,LAL,,DAL,2nd,03:45.0,LAL up 8 (52-44),J. Randle misses free throw 2 of 2,LAL up 8 (52-44)
178,11/8/16,LAL,,DAL,3rd,06:54.0,LAL down 9 (60-69),D. Russell misses free throw 1 of 1,LAL down 9 (60-69)
179,11/8/16,LAL,,DAL,4th,09:50.0,LAL down 4 (83-87),L. Williams misses free throw 1 of 2,LAL down 4 (83-87)
180,11/8/16,LAL,,DAL,4th,09:50.0,LAL down 4 (83-87),L. Williams makes free throw 2 of 2,LAL down 3 (84-87)
181,11/8/16,LAL,,DAL,4th,07:31.0,LAL tied (89-89),L. Williams makes free throw 1 of 2,LAL up 1 (90-89)
182,11/8/16,LAL,,DAL,4th,07:31.0,LAL up 1 (90-89),L. Williams makes free throw 2 of 2,LAL up 2 (91-89)
183,11/10/16,LAL,@,SAC,1st,02:11.0,LAL down 12 (16-28),B. Ingram misses free throw 1 of 2,LAL down 12 (16-28)
184,11/10/16,LAL,@,SAC,1st,02:11.0,LAL down 12 (16-28),B. Ingram misses free throw 2 of 2,LAL down 12 (16-28)
185,11/10/16,LAL,@,SAC,2nd,11:25.0,LAL down 16 (16-32),L. Williams misses free throw 1 of 3,LAL down 16 (16-32)
186,11/10/16,LAL,@,SAC,2nd,11:25.0,LAL down 16 (16-32),L. Williams makes free throw 2 of 3,LAL down 15 (17-32)
187,11/10/16,LAL,@,SAC,2nd,11:25.0,LAL down 15 (17-32),L. Williams makes free throw 3 of 3,LAL down 14 (18-32)
188,11/10/16,LAL,@,SAC,2nd,00:01.0,LAL down 13 (42-55),J. Randle makes free throw 1 of 3,LAL down 12 (43-55)
189,11/10/16,LAL,@,SAC,2nd,00:01.0,LAL down 12 (43-55),J. Randle makes free throw 2 of 3,LAL down 11 (44-55)
190,11/10/16,LAL,@,SAC,2nd,00:01.0,LAL down 11 (44-55),J. Randle makes free throw 3 of 3,LAL down 10 (45-55)
191,11/10/16,LAL,@,SAC,3rd,10:28.0,LAL down 7 (50-57),D. Russell misses free throw 1 of 1,LAL down 7 (50-57)
192,11/10/16,LAL,@,SAC,3rd,06:12.0,LAL down 8 (59-67),D. Russell makes free throw 1 of 2,LAL down 7 (60-67)
193,11/10/16,LAL,@,SAC,3rd,06:12.0,LAL down 7 (60-67),D. Russell makes free throw 2 of 2,LAL down 6 (61-67)
194,11/10/16,LAL,@,SAC,4th,10:49.0,LAL up 1 (74-73),L. Williams misses free throw 1 of 2,LAL up 1 (74-73)
195,11/10/16,LAL,@,SAC,4th,10:49.0,LAL up 1 (74-73),L. Williams makes free throw 2 of 2,LAL up 2 (75-73)
196,11/10/16,LAL,@,SAC,4th,09:45.0,LAL up 2 (75-73),T. Black misses free throw 1 of 2,LAL up 2 (75-73)
197,11/10/16,LAL,@,SAC,4th,09:45.0,LAL up 2 (75-73),T. Black makes free throw 2 of 2,LAL up 3 (76-73)
198,11/10/16,LAL,@,SAC,4th,02:43.0,LAL up 5 (92-87),J. Randle makes free throw 1 of 2,LAL up 6 (93-87)
199,11/10/16,LAL,@,SAC,4th,02:43.0,LAL up 6 (93-87),J. Randle makes free throw 2 of 2,LAL up 7 (94-87)
200,11/10/16,LAL,@,SAC,4th,01:05.0,LAL up 8 (96-88),L. Williams makes free throw 1 of 1,LAL up 9 (97-88)
201,11/10/16,LAL,@,SAC,4th,00:16.0,LAL up 6 (97-91),J. Randle makes free throw 1 of 2,LAL up 7 (98-91)
202,11/10/16,LAL,@,SAC,4th,00:16.0,LAL up 7 (98-91),J. Randle makes free throw 2 of 2,LAL up 8 (99-91)
