Rk,Date,Tm,,Opp,Qtr,Time,Score (Before),Description,Score (After)
1,10/27/16,CHI,,BOS,1st,11:29.0,CHI up 2 (2-0),R. Lopez makes free throw 1 of 2,CHI up 3 (3-0)
2,10/27/16,CHI,,BOS,1st,11:29.0,CHI up 3 (3-0),R. Lopez makes free throw 2 of 2,CHI up 4 (4-0)
3,10/27/16,CHI,,BOS,1st,08:14.0,CHI up 3 (8-5),J. Butler makes free throw 1 of 2,CHI up 4 (9-5)
4,10/27/16,CHI,,BOS,1st,08:14.0,CHI up 4 (9-5),J. Butler makes free throw 2 of 2,CHI up 5 (10-5)
5,10/27/16,CHI,,BOS,1st,02:07.0,CHI up 9 (27-18),J. Butler misses free throw 1 of 2,CHI up 9 (27-18)
6,10/27/16,CHI,,BOS,1st,02:07.0,CHI up 9 (27-18),J. Butler misses free throw 2 of 2,CHI up 9 (27-18)
7,10/27/16,CHI,,BOS,1st,00:28.0,CHI up 9 (29-20),D. McDermott misses free throw 1 of 2,CHI up 9 (29-20)
8,10/27/16,CHI,,BOS,1st,00:28.0,CHI up 9 (29-20),D. McDermott makes free throw 2 of 2,CHI up 10 (30-20)
9,10/27/16,CHI,,BOS,2nd,10:50.0,CHI up 8 (30-22),C. Felicio makes free throw 1 of 2,CHI up 9 (31-22)
10,10/27/16,CHI,,BOS,2nd,10:50.0,CHI up 9 (31-22),C. Felicio makes free throw 2 of 2,CHI up 10 (32-22)
11,10/27/16,CHI,,BOS,2nd,08:52.0,CHI up 10 (35-25),N. Mirotic makes free throw 1 of 2,CHI up 11 (36-25)
12,10/27/16,CHI,,BOS,2nd,08:52.0,CHI up 11 (36-25),N. Mirotic makes free throw 2 of 2,CHI up 12 (37-25)
13,10/27/16,CHI,,BOS,2nd,01:31.0,CHI up 8 (51-43),D. Wade makes free throw 1 of 1,CHI up 9 (52-43)
14,10/27/16,CHI,,BOS,3rd,06:50.0,CHI up 4 (63-59),R. Rondo misses free throw 1 of 2,CHI up 4 (63-59)
15,10/27/16,CHI,,BOS,3rd,06:50.0,CHI up 4 (63-59),R. Rondo makes free throw 2 of 2,CHI up 5 (64-59)
16,10/27/16,CHI,,BOS,3rd,05:28.0,CHI up 1 (64-63),T. Gibson makes free throw 1 of 2,CHI up 2 (65-63)
17,10/27/16,CHI,,BOS,3rd,05:28.0,CHI up 2 (65-63),T. Gibson makes free throw 2 of 2,CHI up 3 (66-63)
18,10/27/16,CHI,,BOS,3rd,04:59.0,CHI up 1 (66-65),J. Butler makes free throw 1 of 2,CHI up 2 (67-65)
19,10/27/16,CHI,,BOS,3rd,04:59.0,CHI up 2 (67-65),J. Butler makes free throw 2 of 2,CHI up 3 (68-65)
20,10/27/16,CHI,,BOS,3rd,01:56.0,CHI up 4 (75-71),J. Butler misses free throw 1 of 2,CHI up 4 (75-71)
21,10/27/16,CHI,,BOS,3rd,01:56.0,CHI up 4 (75-71),J. Butler makes free throw 2 of 2,CHI up 5 (76-71)
22,10/27/16,CHI,,BOS,3rd,01:34.0,CHI up 5 (76-71),R. Lopez misses free throw 1 of 2,CHI up 5 (76-71)
23,10/27/16,CHI,,BOS,3rd,01:34.0,CHI up 5 (76-71),R. Lopez misses free throw 2 of 2,CHI up 5 (76-71)
24,10/27/16,CHI,,BOS,4th,11:04.0,CHI up 8 (81-73),D. Wade makes free throw 1 of 1,CHI up 9 (82-73)
25,10/27/16,CHI,,BOS,4th,10:41.0,CHI up 6 (82-76),D. Wade makes free throw 1 of 2,CHI up 7 (83-76)
26,10/27/16,CHI,,BOS,4th,10:41.0,CHI up 7 (83-76),D. Wade makes free throw 2 of 2,CHI up 8 (84-76)
27,10/27/16,CHI,,BOS,4th,01:10.0,CHI up 2 (99-97),J. Butler makes free throw 1 of 2,CHI up 3 (100-97)
28,10/27/16,CHI,,BOS,4th,01:10.0,CHI up 3 (100-97),J. Butler makes free throw 2 of 2,CHI up 4 (101-97)
29,10/27/16,CHI,,BOS,4th,00:22.0,CHI up 5 (104-99),J. Butler makes free throw 1 of 2,CHI up 6 (105-99)
30,10/27/16,CHI,,BOS,4th,00:22.0,CHI up 6 (105-99),J. Butler misses free throw 2 of 2,CHI up 6 (105-99)
31,10/29/16,CHI,,IND,2nd,09:26.0,CHI up 3 (27-24),D. Wade makes free throw 1 of 2,CHI up 4 (28-24)
32,10/29/16,CHI,,IND,2nd,09:26.0,CHI up 4 (28-24),D. Wade makes free throw 2 of 2,CHI up 5 (29-24)
33,10/29/16,CHI,,IND,2nd,07:57.0,CHI up 11 (35-24),N. Mirotic makes free throw 1 of 1,CHI up 12 (36-24)
34,10/29/16,CHI,,IND,2nd,04:57.0,CHI up 15 (43-28),D. Wade makes free throw 1 of 2,CHI up 16 (44-28)
35,10/29/16,CHI,,IND,2nd,04:57.0,CHI up 16 (44-28),D. Wade makes free throw 2 of 2,CHI up 17 (45-28)
36,10/29/16,CHI,,IND,2nd,01:14.0,CHI up 20 (56-36),J. Butler makes free throw 1 of 2,CHI up 21 (57-36)
37,10/29/16,CHI,,IND,2nd,01:14.0,CHI up 21 (57-36),J. Butler makes free throw 2 of 2,CHI up 22 (58-36)
38,10/29/16,CHI,,IND,3rd,09:37.0,CHI up 18 (64-46),J. Butler makes free throw 1 of 2,CHI up 19 (65-46)
39,10/29/16,CHI,,IND,3rd,09:37.0,CHI up 19 (65-46),J. Butler makes free throw 2 of 2,CHI up 20 (66-46)
40,10/29/16,CHI,,IND,3rd,09:24.0,CHI up 20 (66-46),D. Wade makes free throw 1 of 2,CHI up 21 (67-46)
41,10/29/16,CHI,,IND,3rd,09:24.0,CHI up 21 (67-46),D. Wade makes free throw 2 of 2,CHI up 22 (68-46)
42,10/29/16,CHI,,IND,3rd,06:48.0,CHI up 19 (72-53),R. Rondo makes free throw 1 of 2,CHI up 20 (73-53)
43,10/29/16,CHI,,IND,3rd,06:48.0,CHI up 20 (73-53),R. Rondo makes free throw 2 of 2,CHI up 21 (74-53)
44,10/29/16,CHI,,IND,3rd,01:23.0,CHI up 23 (88-65),R. Lopez makes free throw 1 of 2,CHI up 24 (89-65)
45,10/29/16,CHI,,IND,3rd,01:23.0,CHI up 24 (89-65),R. Lopez makes free throw 2 of 2,CHI up 25 (90-65)
46,10/29/16,CHI,,IND,3rd,00:27.0,CHI up 23 (90-67),M. Carter-Williams makes free throw 1 of 2,CHI up 24 (91-67)
47,10/29/16,CHI,,IND,3rd,00:27.0,CHI up 24 (91-67),M. Carter-Williams makes free throw 2 of 2,CHI up 25 (92-67)
48,10/29/16,CHI,,IND,4th,06:43.0,CHI up 23 (104-81),C. Felicio makes free throw 1 of 2,CHI up 24 (105-81)
49,10/29/16,CHI,,IND,4th,06:43.0,CHI up 24 (105-81),C. Felicio misses free throw 2 of 2,CHI up 24 (105-81)
50,10/29/16,CHI,,IND,4th,02:56.0,CHI up 15 (111-96),M. Carter-Williams misses free throw 1 of 2,CHI up 15 (111-96)
51,10/29/16,CHI,,IND,4th,02:56.0,CHI up 15 (111-96),M. Carter-Williams makes free throw 2 of 2,CHI up 16 (112-96)
52,10/31/16,CHI,@,BRK,1st,11:24.0,CHI tied (0-0),R. Lopez makes free throw 1 of 2,CHI up 1 (1-0)
53,10/31/16,CHI,@,BRK,1st,11:24.0,CHI up 1 (1-0),R. Lopez makes free throw 2 of 2,CHI up 2 (2-0)
54,10/31/16,CHI,@,BRK,1st,02:32.0,CHI up 13 (28-15),D. McDermott makes free throw 1 of 2,CHI up 14 (29-15)
55,10/31/16,CHI,@,BRK,1st,02:32.0,CHI up 14 (29-15),D. McDermott makes free throw 2 of 2,CHI up 15 (30-15)
56,10/31/16,CHI,@,BRK,1st,00:58.0,CHI up 16 (34-18),J. Butler makes free throw 1 of 1,CHI up 17 (35-18)
57,10/31/16,CHI,@,BRK,2nd,02:23.0,CHI up 23 (61-38),I. Canaan makes free throw 1 of 2,CHI up 24 (62-38)
58,10/31/16,CHI,@,BRK,2nd,02:23.0,CHI up 24 (62-38),I. Canaan makes free throw 2 of 2,CHI up 25 (63-38)
59,10/31/16,CHI,@,BRK,3rd,09:24.0,CHI up 22 (69-47),J. Butler makes free throw 1 of 2,CHI up 23 (70-47)
60,10/31/16,CHI,@,BRK,3rd,09:24.0,CHI up 23 (70-47),J. Butler makes free throw 2 of 2,CHI up 24 (71-47)
61,10/31/16,CHI,@,BRK,3rd,07:12.0,CHI up 20 (73-53),J. Butler makes free throw 1 of 1,CHI up 21 (74-53)
62,10/31/16,CHI,@,BRK,3rd,06:35.0,CHI up 21 (76-55),J. Butler makes free throw 1 of 1,CHI up 22 (77-55)
63,10/31/16,CHI,@,BRK,3rd,04:15.0,CHI up 26 (81-55),J. Butler misses free throw 1 of 2,CHI up 26 (81-55)
64,10/31/16,CHI,@,BRK,3rd,04:15.0,CHI up 26 (81-55),J. Butler makes free throw 2 of 2,CHI up 27 (82-55)
65,10/31/16,CHI,@,BRK,3rd,03:58.0,CHI up 24 (82-58),J. Butler makes free throw 1 of 2,CHI up 25 (83-58)
66,10/31/16,CHI,@,BRK,3rd,03:58.0,CHI up 25 (83-58),J. Butler makes free throw 2 of 2,CHI up 26 (84-58)
67,10/31/16,CHI,@,BRK,3rd,01:48.0,CHI up 26 (88-62),D. McDermott makes free throw 1 of 2,CHI up 27 (89-62)
68,10/31/16,CHI,@,BRK,3rd,01:48.0,CHI up 27 (89-62),D. McDermott makes free throw 2 of 2,CHI up 28 (90-62)
69,10/31/16,CHI,@,BRK,4th,09:48.0,CHI up 24 (97-73),D. Wade makes free throw 1 of 1,CHI up 25 (98-73)
70,11/2/16,CHI,@,BOS,1st,08:27.0,CHI tied (10-10),R. Lopez makes free throw 1 of 2,CHI up 1 (11-10)
71,11/2/16,CHI,@,BOS,1st,08:27.0,CHI up 1 (11-10),R. Lopez misses free throw 2 of 2,CHI up 1 (11-10)
72,11/2/16,CHI,@,BOS,1st,04:11.0,CHI down 9 (13-22),R. Lopez makes free throw 1 of 2,CHI down 8 (14-22)
73,11/2/16,CHI,@,BOS,1st,04:11.0,CHI down 8 (14-22),R. Lopez misses free throw 2 of 2,CHI down 8 (14-22)
74,11/2/16,CHI,@,BOS,1st,02:14.0,CHI down 12 (17-29),I. Canaan misses free throw 1 of 2,CHI down 12 (17-29)
75,11/2/16,CHI,@,BOS,1st,02:14.0,CHI down 12 (17-29),I. Canaan makes free throw 2 of 2,CHI down 11 (18-29)
76,11/2/16,CHI,@,BOS,1st,01:02.0,CHI down 13 (21-34),N. Mirotic makes free throw 1 of 2,CHI down 12 (22-34)
77,11/2/16,CHI,@,BOS,1st,01:02.0,CHI down 12 (22-34),N. Mirotic makes free throw 2 of 2,CHI down 11 (23-34)
78,11/2/16,CHI,@,BOS,2nd,07:17.0,CHI down 14 (29-43),J. Butler makes free throw 1 of 2,CHI down 13 (30-43)
79,11/2/16,CHI,@,BOS,2nd,07:17.0,CHI down 13 (30-43),J. Butler makes free throw 2 of 2,CHI down 12 (31-43)
80,11/2/16,CHI,@,BOS,2nd,06:50.0,CHI down 12 (31-43),J. Butler makes free throw 1 of 2,CHI down 11 (32-43)
81,11/2/16,CHI,@,BOS,2nd,06:50.0,CHI down 11 (32-43),J. Butler makes free throw 2 of 2,CHI down 10 (33-43)
82,11/2/16,CHI,@,BOS,2nd,05:09.0,CHI down 6 (39-45),T. Gibson makes free throw 1 of 1,CHI down 5 (40-45)
83,11/2/16,CHI,@,BOS,2nd,01:26.0,CHI down 2 (51-53),N. Mirotic misses free throw 1 of 2,CHI down 2 (51-53)
84,11/2/16,CHI,@,BOS,2nd,01:26.0,CHI down 2 (51-53),N. Mirotic makes free throw 2 of 2,CHI down 1 (52-53)
85,11/2/16,CHI,@,BOS,3rd,06:00.0,CHI down 7 (60-67),D. Wade makes free throw 1 of 2,CHI down 6 (61-67)
86,11/2/16,CHI,@,BOS,3rd,06:00.0,CHI down 6 (61-67),D. Wade makes free throw 2 of 2,CHI down 5 (62-67)
87,11/2/16,CHI,@,BOS,3rd,05:25.0,CHI down 8 (62-70),N. Mirotic makes free throw 1 of 3,CHI down 7 (63-70)
88,11/2/16,CHI,@,BOS,3rd,05:25.0,CHI down 7 (63-70),N. Mirotic makes free throw 2 of 3,CHI down 6 (64-70)
89,11/2/16,CHI,@,BOS,3rd,05:25.0,CHI down 6 (64-70),N. Mirotic makes free throw 3 of 3,CHI down 5 (65-70)
90,11/2/16,CHI,@,BOS,3rd,02:00.0,CHI down 12 (67-79),T. Gibson misses free throw 1 of 2,CHI down 12 (67-79)
91,11/2/16,CHI,@,BOS,3rd,02:00.0,CHI down 12 (67-79),T. Gibson makes free throw 2 of 2,CHI down 11 (68-79)
92,11/2/16,CHI,@,BOS,4th,07:25.0,CHI down 11 (80-91),D. Wade makes free throw 1 of 2,CHI down 10 (81-91)
93,11/2/16,CHI,@,BOS,4th,07:25.0,CHI down 10 (81-91),D. Wade makes free throw 2 of 2,CHI down 9 (82-91)
94,11/2/16,CHI,@,BOS,4th,06:25.0,CHI down 6 (87-93),J. Butler makes free throw 1 of 1,CHI down 5 (88-93)
95,11/2/16,CHI,@,BOS,4th,04:30.0,CHI down 5 (91-96),D. Wade misses free throw 1 of 2,CHI down 5 (91-96)
96,11/2/16,CHI,@,BOS,4th,04:30.0,CHI down 5 (91-96),D. Wade makes free throw 2 of 2,CHI down 4 (92-96)
97,11/2/16,CHI,@,BOS,4th,01:57.0,CHI down 2 (98-100),N. Mirotic makes free throw 1 of 2,CHI down 1 (99-100)
98,11/2/16,CHI,@,BOS,4th,01:57.0,CHI down 1 (99-100),N. Mirotic makes free throw 2 of 2,CHI tied (100-100)
99,11/2/16,CHI,@,BOS,4th,01:36.0,CHI down 1 (100-101),N. Mirotic misses free throw 1 of 2,CHI down 1 (100-101)
100,11/2/16,CHI,@,BOS,4th,01:36.0,CHI down 1 (100-101),N. Mirotic misses free throw 2 of 2,CHI down 1 (100-101)
101,11/4/16,CHI,,NYK,1st,11:13.0,CHI down 2 (0-2),R. Lopez makes free throw 1 of 2,CHI down 1 (1-2)
102,11/4/16,CHI,,NYK,1st,11:13.0,CHI down 1 (1-2),R. Lopez misses free throw 2 of 2,CHI down 1 (1-2)
103,11/4/16,CHI,,NYK,1st,07:48.0,CHI down 8 (5-13),D. Wade makes free throw 1 of 1,CHI down 7 (6-13)
104,11/4/16,CHI,,NYK,1st,06:09.0,CHI down 16 (6-22),J. Butler makes technical free throw,CHI down 15 (7-22)
105,11/4/16,CHI,,NYK,1st,03:24.0,CHI down 9 (15-24),T. Gibson misses free throw 1 of 2,CHI down 9 (15-24)
106,11/4/16,CHI,,NYK,1st,03:24.0,CHI down 9 (15-24),T. Gibson misses free throw 2 of 2,CHI down 9 (15-24)
107,11/4/16,CHI,,NYK,1st,01:22.0,CHI down 11 (17-28),N. Mirotic makes free throw 1 of 2,CHI down 10 (18-28)
108,11/4/16,CHI,,NYK,1st,01:22.0,CHI down 10 (18-28),N. Mirotic makes free throw 2 of 2,CHI down 9 (19-28)
109,11/4/16,CHI,,NYK,2nd,08:49.0,CHI down 8 (31-39),D. Wade misses free throw 1 of 2,CHI down 8 (31-39)
110,11/4/16,CHI,,NYK,2nd,08:49.0,CHI down 8 (31-39),D. Wade makes free throw 2 of 2,CHI down 7 (32-39)
111,11/4/16,CHI,,NYK,2nd,05:11.0,CHI down 1 (43-44),J. Butler makes free throw 1 of 2,CHI tied (44-44)
112,11/4/16,CHI,,NYK,2nd,05:11.0,CHI tied (44-44),J. Butler makes free throw 2 of 2,CHI up 1 (45-44)
113,11/4/16,CHI,,NYK,2nd,02:03.0,CHI up 4 (53-49),J. Butler makes free throw 1 of 2,CHI up 5 (54-49)
114,11/4/16,CHI,,NYK,2nd,02:03.0,CHI up 5 (54-49),J. Butler makes free throw 2 of 2,CHI up 6 (55-49)
115,11/4/16,CHI,,NYK,2nd,00:05.0,CHI up 1 (55-54),N. Mirotic makes free throw 1 of 2,CHI up 2 (56-54)
116,11/4/16,CHI,,NYK,2nd,00:05.0,CHI up 2 (56-54),N. Mirotic makes free throw 2 of 2,CHI up 3 (57-54)
117,11/4/16,CHI,,NYK,3rd,04:10.0,CHI down 7 (68-75),J. Butler makes free throw 1 of 2,CHI down 6 (69-75)
118,11/4/16,CHI,,NYK,3rd,04:10.0,CHI down 6 (69-75),J. Butler makes free throw 2 of 2,CHI down 5 (70-75)
119,11/4/16,CHI,,NYK,3rd,03:17.0,CHI down 1 (74-75),J. Butler makes free throw 1 of 1,CHI tied (75-75)
120,11/4/16,CHI,,NYK,3rd,00:39.0,CHI down 4 (77-81),D. Wade misses free throw 1 of 2,CHI down 4 (77-81)
121,11/4/16,CHI,,NYK,3rd,00:39.0,CHI down 4 (77-81),D. Wade makes free throw 2 of 2,CHI down 3 (78-81)
122,11/4/16,CHI,,NYK,4th,07:53.0,CHI down 13 (85-98),J. Butler makes free throw 1 of 1,CHI down 12 (86-98)
123,11/4/16,CHI,,NYK,4th,07:22.0,CHI down 12 (86-98),D. Wade makes free throw 1 of 2,CHI down 11 (87-98)
124,11/4/16,CHI,,NYK,4th,07:22.0,CHI down 11 (87-98),D. Wade makes free throw 2 of 2,CHI down 10 (88-98)
125,11/4/16,CHI,,NYK,4th,06:51.0,CHI down 8 (90-98),D. Wade makes free throw 1 of 1,CHI down 7 (91-98)
126,11/4/16,CHI,,NYK,4th,05:50.0,CHI down 10 (91-101),J. Butler makes free throw 1 of 2,CHI down 9 (92-101)
127,11/4/16,CHI,,NYK,4th,05:50.0,CHI down 9 (92-101),J. Butler makes free throw 2 of 2,CHI down 8 (93-101)
128,11/5/16,CHI,@,IND,1st,04:59.0,CHI down 10 (8-18),T. Gibson makes free throw 1 of 1,CHI down 9 (9-18)
129,11/5/16,CHI,@,IND,1st,00:38.0,CHI down 17 (14-31),D. McDermott misses free throw 1 of 2,CHI down 17 (14-31)
130,11/5/16,CHI,@,IND,1st,00:38.0,CHI down 17 (14-31),D. McDermott makes free throw 2 of 2,CHI down 16 (15-31)
131,11/5/16,CHI,@,IND,2nd,11:19.0,CHI down 18 (15-33),I. Canaan makes free throw 1 of 2,CHI down 17 (16-33)
132,11/5/16,CHI,@,IND,2nd,11:19.0,CHI down 17 (16-33),I. Canaan makes free throw 2 of 2,CHI down 16 (17-33)
133,11/5/16,CHI,@,IND,2nd,09:13.0,CHI down 21 (19-40),D. Wade makes free throw 1 of 2,CHI down 20 (20-40)
134,11/5/16,CHI,@,IND,2nd,09:13.0,CHI down 20 (20-40),D. Wade makes free throw 2 of 2,CHI down 19 (21-40)
135,11/5/16,CHI,@,IND,2nd,08:05.0,CHI down 20 (23-43),J. Butler makes free throw 1 of 1,CHI down 19 (24-43)
136,11/5/16,CHI,@,IND,2nd,06:54.0,CHI down 21 (26-47),J. Butler makes free throw 1 of 2,CHI down 20 (27-47)
137,11/5/16,CHI,@,IND,2nd,06:54.0,CHI down 20 (27-47),J. Butler makes free throw 2 of 2,CHI down 19 (28-47)
138,11/5/16,CHI,@,IND,2nd,05:56.0,CHI down 18 (30-48),D. McDermott makes free throw 1 of 2,CHI down 17 (31-48)
139,11/5/16,CHI,@,IND,2nd,05:56.0,CHI down 17 (31-48),D. McDermott makes free throw 2 of 2,CHI down 16 (32-48)
140,11/5/16,CHI,@,IND,2nd,05:06.0,CHI down 20 (32-52),D. McDermott makes free throw 1 of 2,CHI down 19 (33-52)
141,11/5/16,CHI,@,IND,2nd,05:06.0,CHI down 19 (33-52),D. McDermott makes free throw 2 of 2,CHI down 18 (34-52)
142,11/5/16,CHI,@,IND,3rd,11:48.0,CHI down 19 (43-62),J. Butler makes free throw 1 of 2,CHI down 18 (44-62)
143,11/5/16,CHI,@,IND,3rd,11:48.0,CHI down 18 (44-62),J. Butler misses free throw 2 of 2,CHI down 18 (44-62)
144,11/5/16,CHI,@,IND,3rd,01:42.0,CHI down 20 (61-81),J. Butler makes technical free throw,CHI down 19 (62-81)
145,11/5/16,CHI,@,IND,4th,10:26.0,CHI down 25 (66-91),J. Grant makes free throw 1 of 1,CHI down 24 (67-91)
146,11/5/16,CHI,@,IND,4th,07:10.0,CHI down 23 (74-97),B. Portis misses free throw 1 of 2,CHI down 23 (74-97)
147,11/5/16,CHI,@,IND,4th,07:10.0,CHI down 23 (74-97),B. Portis makes free throw 2 of 2,CHI down 22 (75-97)
148,11/5/16,CHI,@,IND,4th,05:25.0,CHI down 20 (77-97),D. Valentine misses free throw 1 of 2,CHI down 20 (77-97)
149,11/5/16,CHI,@,IND,4th,05:25.0,CHI down 20 (77-97),D. Valentine makes free throw 2 of 2,CHI down 19 (78-97)
150,11/5/16,CHI,@,IND,4th,03:56.0,CHI down 18 (83-101),B. Portis misses free throw 1 of 1,CHI down 18 (83-101)
151,11/5/16,CHI,@,IND,4th,02:58.0,CHI down 21 (83-104),J. Grant makes free throw 1 of 2,CHI down 20 (84-104)
152,11/5/16,CHI,@,IND,4th,02:58.0,CHI down 20 (84-104),J. Grant makes free throw 2 of 2,CHI down 19 (85-104)
153,11/7/16,CHI,,ORL,1st,07:05.0,CHI down 2 (14-16),J. Butler makes free throw 1 of 2,CHI down 1 (15-16)
154,11/7/16,CHI,,ORL,1st,07:05.0,CHI down 1 (15-16),J. Butler makes free throw 2 of 2,CHI tied (16-16)
155,11/7/16,CHI,,ORL,1st,06:23.0,CHI down 4 (16-20),D. Wade makes free throw 1 of 2,CHI down 3 (17-20)
156,11/7/16,CHI,,ORL,1st,06:23.0,CHI down 3 (17-20),D. Wade makes free throw 2 of 2,CHI down 2 (18-20)
157,11/7/16,CHI,,ORL,1st,04:57.0,CHI down 2 (20-22),J. Butler makes free throw 1 of 2,CHI down 1 (21-22)
158,11/7/16,CHI,,ORL,1st,04:57.0,CHI down 1 (21-22),J. Butler makes free throw 2 of 2,CHI tied (22-22)
159,11/7/16,CHI,,ORL,1st,02:47.0,CHI up 5 (29-24),J. Butler makes free throw 1 of 1,CHI up 6 (30-24)
160,11/7/16,CHI,,ORL,2nd,08:29.0,CHI up 14 (45-31),B. Portis makes free throw 1 of 2,CHI up 15 (46-31)
161,11/7/16,CHI,,ORL,2nd,08:29.0,CHI up 15 (46-31),B. Portis misses free throw 2 of 2,CHI up 15 (46-31)
162,11/7/16,CHI,,ORL,2nd,07:48.0,CHI up 15 (46-31),I. Canaan misses free throw 1 of 2,CHI up 15 (46-31)
163,11/7/16,CHI,,ORL,2nd,07:48.0,CHI up 15 (46-31),I. Canaan makes free throw 2 of 2,CHI up 16 (47-31)
164,11/7/16,CHI,,ORL,2nd,05:48.0,CHI up 11 (49-38),R. Rondo makes free throw 1 of 2,CHI up 12 (50-38)
165,11/7/16,CHI,,ORL,2nd,05:48.0,CHI up 12 (50-38),R. Rondo misses free throw 2 of 2,CHI up 12 (50-38)
166,11/7/16,CHI,,ORL,2nd,04:43.0,CHI up 12 (52-40),R. Rondo makes free throw 1 of 2,CHI up 13 (53-40)
167,11/7/16,CHI,,ORL,2nd,04:43.0,CHI up 13 (53-40),R. Rondo misses free throw 2 of 2,CHI up 13 (53-40)
168,11/7/16,CHI,,ORL,3rd,10:01.0,CHI up 5 (63-58),R. Rondo makes free throw 1 of 2,CHI up 6 (64-58)
169,11/7/16,CHI,,ORL,3rd,10:01.0,CHI up 6 (64-58),R. Rondo misses free throw 2 of 2,CHI up 6 (64-58)
170,11/7/16,CHI,,ORL,3rd,08:10.0,CHI up 10 (68-58),J. Butler makes free throw 1 of 2,CHI up 11 (69-58)
171,11/7/16,CHI,,ORL,3rd,08:10.0,CHI up 11 (69-58),J. Butler makes free throw 2 of 2,CHI up 12 (70-58)
172,11/7/16,CHI,,ORL,3rd,04:42.0,CHI up 15 (76-61),J. Butler makes free throw 1 of 2,CHI up 16 (77-61)
173,11/7/16,CHI,,ORL,3rd,04:42.0,CHI up 16 (77-61),J. Butler makes free throw 2 of 2,CHI up 17 (78-61)
174,11/7/16,CHI,,ORL,3rd,04:18.0,CHI up 17 (78-61),T. Gibson makes free throw 1 of 2,CHI up 18 (79-61)
175,11/7/16,CHI,,ORL,3rd,04:18.0,CHI up 18 (79-61),T. Gibson makes free throw 2 of 2,CHI up 19 (80-61)
176,11/7/16,CHI,,ORL,3rd,03:09.0,CHI up 21 (82-61),D. McDermott makes free throw 1 of 1,CHI up 22 (83-61)
177,11/7/16,CHI,,ORL,3rd,02:41.0,CHI up 24 (85-61),J. Butler makes free throw 1 of 1,CHI up 25 (86-61)
178,11/7/16,CHI,,ORL,4th,08:28.0,CHI up 25 (94-69),N. Mirotic makes free throw 1 of 2,CHI up 26 (95-69)
179,11/7/16,CHI,,ORL,4th,08:28.0,CHI up 26 (95-69),N. Mirotic misses free throw 2 of 2,CHI up 26 (95-69)
180,11/7/16,CHI,,ORL,4th,08:08.0,CHI up 26 (95-69),I. Canaan makes free throw 1 of 2,CHI up 27 (96-69)
181,11/7/16,CHI,,ORL,4th,08:08.0,CHI up 27 (96-69),I. Canaan makes free throw 2 of 2,CHI up 28 (97-69)
182,11/7/16,CHI,,ORL,4th,02:10.0,CHI up 36 (108-72),B. Portis makes free throw 1 of 2,CHI up 37 (109-72)
183,11/7/16,CHI,,ORL,4th,02:10.0,CHI up 37 (109-72),B. Portis makes free throw 2 of 2,CHI up 38 (110-72)
184,11/9/16,CHI,@,ATL,1st,09:11.0,CHI up 1 (6-5),R. Rondo misses free throw 1 of 2,CHI up 1 (6-5)
185,11/9/16,CHI,@,ATL,1st,09:11.0,CHI up 1 (6-5),R. Rondo makes free throw 2 of 2,CHI up 2 (7-5)
186,11/9/16,CHI,@,ATL,1st,01:41.0,CHI down 2 (22-24),N. Mirotic makes free throw 1 of 2,CHI down 1 (23-24)
187,11/9/16,CHI,@,ATL,1st,01:41.0,CHI down 1 (23-24),N. Mirotic makes free throw 2 of 2,CHI tied (24-24)
188,11/9/16,CHI,@,ATL,2nd,08:14.0,CHI down 15 (35-50),D. Wade makes free throw 1 of 1,CHI down 14 (36-50)
189,11/9/16,CHI,@,ATL,2nd,07:51.0,CHI down 14 (38-52),D. Wade misses free throw 1 of 1,CHI down 14 (38-52)
190,11/9/16,CHI,@,ATL,2nd,07:25.0,CHI down 14 (40-54),J. Butler makes free throw 1 of 1,CHI down 13 (41-54)
191,11/9/16,CHI,@,ATL,2nd,06:25.0,CHI down 15 (44-59),J. Butler makes free throw 1 of 2,CHI down 14 (45-59)
192,11/9/16,CHI,@,ATL,2nd,06:25.0,CHI down 14 (45-59),J. Butler misses free throw 2 of 2,CHI down 14 (45-59)
193,11/9/16,CHI,@,ATL,2nd,02:53.0,CHI down 12 (52-64),J. Butler makes free throw 1 of 2,CHI down 11 (53-64)
194,11/9/16,CHI,@,ATL,2nd,02:53.0,CHI down 11 (53-64),J. Butler misses free throw 2 of 2,CHI down 11 (53-64)
195,11/9/16,CHI,@,ATL,2nd,01:26.0,CHI down 11 (55-66),J. Butler makes free throw 1 of 2,CHI down 10 (56-66)
196,11/9/16,CHI,@,ATL,2nd,01:26.0,CHI down 10 (56-66),J. Butler misses free throw 2 of 2,CHI down 10 (56-66)
197,11/9/16,CHI,@,ATL,3rd,09:57.0,CHI down 8 (65-73),D. Wade makes free throw 1 of 2,CHI down 7 (66-73)
198,11/9/16,CHI,@,ATL,3rd,09:57.0,CHI down 7 (66-73),D. Wade makes free throw 2 of 2,CHI down 6 (67-73)
199,11/9/16,CHI,@,ATL,3rd,09:39.0,CHI down 6 (67-73),J. Butler makes technical free throw,CHI down 5 (68-73)
200,11/9/16,CHI,@,ATL,3rd,09:39.0,CHI down 5 (68-73),J. Butler makes free throw 1 of 2,CHI down 4 (69-73)
201,11/9/16,CHI,@,ATL,3rd,09:39.0,CHI down 4 (69-73),J. Butler makes free throw 2 of 2,CHI down 3 (70-73)
